session_id,timestamp,event_type,floor,value,item_type,curse_type,enemy_type,combo_count,hp,max_hp,gold_spent,duration_sec
9bf4d20e,1776475202.91,player_hp_over_time,1,,,,,,99,100,,
9bf4d20e,1776475204.91,player_hp_over_time,1,,,,,,99,100,,
9bf4d20e,1776475206.91,player_hp_over_time,1,,,,,,99,100,,
9bf4d20e,1776475208.92,player_hp_over_time,1,,,,,,99,100,,
9bf4d20e,1776475210.94,player_hp_over_time,1,,,,,,99,100,,
9bf4d20e,1776475211.7,items_collected,1,1,weapon,,,,,,,
9bf4d20e,1776475212.94,player_hp_over_time,1,,,,,,99,100,,
9bf4d20e,1776475214.95,player_hp_over_time,1,,,,,,99,100,,
9bf4d20e,1776475216.13,floor_reached,2,2,,,,,,,,
9bf4d20e,1776475216.15,floor_curse_types,2,1,,no_potions,,,,,,
9bf4d20e,1776475216.96,player_hp_over_time,2,,,,,,99,100,,
9bf4d20e,1776475217.32,enemies_defeated,2,1,,,slime,,,,,
9bf4d20e,1776475217.32,combo_count,2,1,,,,1,,,,
9bf4d20e,1776475218.97,player_hp_over_time,2,,,,,,97,100,,
9bf4d20e,1776475220.44,enemies_defeated,2,1,,,orc,,,,,
9bf4d20e,1776475220.44,combo_count,2,1,,,,1,,,,
9bf4d20e,1776475220.98,player_hp_over_time,2,,,,,,110,120,,
9bf4d20e,1776475221.56,enemies_defeated,2,1,,,orc,,,,,
9bf4d20e,1776475221.56,combo_count,2,2,,,,2,,,,
9bf4d20e,1776475221.91,enemies_defeated,2,1,,,slime,,,,,
9bf4d20e,1776475221.91,combo_count,2,3,,,,3,,,,
9bf4d20e,1776475223.0,player_hp_over_time,2,,,,,,104,120,,
9bf4d20e,1776475225.01,player_hp_over_time,2,,,,,,103,120,,
9bf4d20e,1776475225.37,enemies_defeated,2,1,,,wraith,,,,,
9bf4d20e,1776475225.37,combo_count,2,1,,,,1,,,,
9bf4d20e,1776475225.42,items_collected,2,1,gold,,,,,,,
9bf4d20e,1776475226.49,enemies_defeated,2,1,,,slime,,,,,
9bf4d20e,1776475226.49,combo_count,2,2,,,,2,,,,
9bf4d20e,1776475227.02,player_hp_over_time,2,,,,,,123,140,,
9bf4d20e,1776475227.21,items_collected,2,1,weapon,,,,,,,
9bf4d20e,1776475229.03,player_hp_over_time,2,,,,,,123,140,,
9bf4d20e,1776475231.04,player_hp_over_time,2,,,,,,123,140,,
9bf4d20e,1776475233.04,player_hp_over_time,2,,,,,,123,140,,
9bf4d20e,1776475235.05,player_hp_over_time,2,,,,,,123,140,,
9bf4d20e,1776475235.12,enemies_defeated,2,1,,,slime,,,,,
9bf4d20e,1776475235.12,combo_count,2,1,,,,1,,,,
9bf4d20e,1776475237.06,player_hp_over_time,2,,,,,,123,140,,
9bf4d20e,1776475239.08,player_hp_over_time,2,,,,,,123,140,,
9bf4d20e,1776475239.46,floor_reached,3,3,,,,,,,,
9bf4d20e,1776475239.48,floor_curse_types,3,1,,fragile,,,,,,
9bf4d20e,1776475240.02,enemies_defeated,3,1,,,goblin,,,,,
9bf4d20e,1776475240.02,combo_count,3,1,,,,1,,,,
9bf4d20e,1776475240.02,items_collected,3,1,armor,,,,,,,
9bf4d20e,1776475241.09,player_hp_over_time,3,,,,,,112,140,,
9bf4d20e,1776475241.58,items_collected,3,1,gold,,,,,,,
9bf4d20e,1776475242.13,enemies_defeated,3,1,,,skeleton,,,,,
9bf4d20e,1776475242.13,combo_count,3,2,,,,2,,,,
9bf4d20e,1776475242.35,items_collected,3,1,weapon,,,,,,,
9bf4d20e,1776475243.09,player_hp_over_time,3,,,,,,103,140,,
9bf4d20e,1776475243.13,enemies_defeated,3,1,,,skeleton,,,,,
9bf4d20e,1776475243.13,combo_count,3,3,,,,3,,,,
9bf4d20e,1776475244.99,enemies_defeated,3,1,,,orc,,,,,
9bf4d20e,1776475244.99,combo_count,3,4,,,,4,,,,
9bf4d20e,1776475245.11,player_hp_over_time,3,,,,,,108,160,,
9bf4d20e,1776475247.12,player_hp_over_time,3,,,,,,108,160,,
9bf4d20e,1776475249.02,enemies_defeated,3,1,,,wraith,,,,,
9bf4d20e,1776475249.02,combo_count,3,1,,,,1,,,,
9bf4d20e,1776475249.12,player_hp_over_time,3,,,,,,108,160,,
9bf4d20e,1776475250.97,items_collected,3,1,weapon,,,,,,,
9bf4d20e,1776475251.14,player_hp_over_time,3,,,,,,108,160,,
9bf4d20e,1776475252.96,floor_reached,4,4,,,,,,,,
9bf4d20e,1776475252.97,floor_curse_types,4,1,,none,,,,,,
9bf4d20e,1776475253.14,player_hp_over_time,4,,,,,,107,160,,
9bf4d20e,1776475253.53,enemies_defeated,4,1,,,skeleton,,,,,
9bf4d20e,1776475253.53,combo_count,4,1,,,,1,,,,
9bf4d20e,1776475253.53,items_collected,4,1,weapon,,,,,,,
9bf4d20e,1776475254.12,enemies_defeated,4,1,,,goblin,,,,,
9bf4d20e,1776475254.12,combo_count,4,2,,,,2,,,,
9bf4d20e,1776475254.29,items_collected,4,1,armor,,,,,,,
9bf4d20e,1776475254.7,enemies_defeated,4,1,,,orc,,,,,
9bf4d20e,1776475254.7,combo_count,4,3,,,,3,,,,
9bf4d20e,1776475255.16,player_hp_over_time,4,,,,,,107,160,,
9bf4d20e,1776475256.02,enemies_defeated,4,1,,,goblin,,,,,
9bf4d20e,1776475256.02,combo_count,4,4,,,,4,,,,
9bf4d20e,1776475257.17,player_hp_over_time,4,,,,,,107,160,,
9bf4d20e,1776475257.73,enemies_defeated,4,1,,,wraith,,,,,
9bf4d20e,1776475257.73,combo_count,4,5,,,,5,,,,
9bf4d20e,1776475258.59,items_collected,4,1,gold,,,,,,,
9bf4d20e,1776475259.18,player_hp_over_time,4,,,,,,127,180,,
9bf4d20e,1776475259.33,items_collected,4,1,gold,,,,,,,
9bf4d20e,1776475261.2,player_hp_over_time,4,,,,,,127,180,,
9bf4d20e,1776475262.32,enemies_defeated,4,1,,,orc,,,,,
9bf4d20e,1776475262.32,combo_count,4,1,,,,1,,,,
9bf4d20e,1776475263.21,player_hp_over_time,4,,,,,,126,180,,
9bf4d20e,1776475263.31,items_collected,4,1,gold,,,,,,,
9bf4d20e,1776475265.21,player_hp_over_time,4,,,,,,126,180,,
9bf4d20e,1776475266.5,floor_reached,5,5,,,,,,,,
9bf4d20e,1776475266.5,floor_curse_types,5,1,,fragile,,,,,,
9bf4d20e,1776475274.5,gold_spent,5,575,,,,,,,575,
9bf4d20e,1776475274.5,items_collected,4,1,weapon,,,,,,,
9bf4d20e,1776475277.36,gold_spent,5,46,,,,,,,46,
9bf4d20e,1776475277.36,items_collected,4,1,potion,,,,,,,
9bf4d20e,1776475278.69,floor_curse_types,6,1,,none,,,,,,
9bf4d20e,1776475278.69,player_hp_over_time,6,,,,,,156,180,,
9bf4d20e,1776475280.47,enemies_defeated,6,1,,,orc,,,,,
9bf4d20e,1776475280.47,combo_count,6,1,,,,1,,,,
9bf4d20e,1776475280.69,player_hp_over_time,6,,,,,,153,180,,
9bf4d20e,1776475280.82,enemies_defeated,6,1,,,slime,,,,,
9bf4d20e,1776475280.82,combo_count,6,2,,,,2,,,,
9bf4d20e,1776475280.82,items_collected,6,1,buff,,,,,,,
9bf4d20e,1776475281.59,enemies_defeated,6,1,,,skeleton,,,,,
9bf4d20e,1776475281.59,combo_count,6,3,,,,3,,,,
9bf4d20e,1776475281.72,items_collected,6,1,weapon,,,,,,,
9bf4d20e,1776475282.28,enemies_defeated,6,1,,,orc,,,,,
9bf4d20e,1776475282.28,combo_count,6,4,,,,4,,,,
9bf4d20e,1776475282.39,items_collected,6,1,weapon,,,,,,,
9bf4d20e,1776475282.7,player_hp_over_time,6,,,,,,152,180,,
9bf4d20e,1776475283.53,enemies_defeated,6,1,,,slime,,,,,
9bf4d20e,1776475283.53,combo_count,6,5,,,,5,,,,
9bf4d20e,1776475283.69,items_collected,6,1,potion,,,,,,,
9bf4d20e,1776475284.15,enemies_defeated,6,1,,,orc,,,,,
9bf4d20e,1776475284.15,combo_count,6,6,,,,6,,,,
9bf4d20e,1776475284.71,player_hp_over_time,6,,,,,,199,200,,
9bf4d20e,1776475286.72,player_hp_over_time,6,,,,,,199,200,,
9bf4d20e,1776475288.72,player_hp_over_time,6,,,,,,199,200,,
9bf4d20e,1776475290.31,enemies_defeated,6,1,,,slime,,,,,
9bf4d20e,1776475290.31,combo_count,6,1,,,,1,,,,
9bf4d20e,1776475290.31,items_collected,6,1,potion,,,,,,,
9bf4d20e,1776475290.38,enemies_defeated,6,1,,,slime,,,,,
9bf4d20e,1776475290.38,combo_count,6,2,,,,2,,,,
9bf4d20e,1776475290.73,player_hp_over_time,6,,,,,,200,200,,
9bf4d20e,1776475290.82,items_collected,6,1,weapon,,,,,,,
9bf4d20e,1776475292.74,player_hp_over_time,6,,,,,,200,200,,
9bf4d20e,1776475293.27,items_collected,6,1,gold,,,,,,,
9bf4d20e,1776475294.74,player_hp_over_time,6,,,,,,200,200,,
9bf4d20e,1776475295.3,enemies_defeated,6,1,,,wraith,,,,,
9bf4d20e,1776475295.3,combo_count,6,1,,,,1,,,,
9bf4d20e,1776475295.35,items_collected,6,1,weapon,,,,,,,
9bf4d20e,1776475296.75,player_hp_over_time,6,,,,,,198,200,,
9bf4d20e,1776475296.92,floor_reached,7,7,,,,,,,,
9bf4d20e,1776475296.94,floor_curse_types,7,1,,no_potions,,,,,,
9bf4d20e,1776475298.76,player_hp_over_time,7,,,,,,194,200,,
9bf4d20e,1776475299.27,enemies_defeated,7,1,,,wraith,,,,,
9bf4d20e,1776475299.27,combo_count,7,1,,,,1,,,,
9bf4d20e,1776475299.27,items_collected,7,1,weapon,,,,,,,
9bf4d20e,1776475299.69,enemies_defeated,7,1,,,skeleton,,,,,
9bf4d20e,1776475299.69,combo_count,7,2,,,,2,,,,
9bf4d20e,1776475300.77,player_hp_over_time,7,,,,,,189,200,,
9bf4d20e,1776475301.06,enemies_defeated,7,1,,,skeleton,,,,,
9bf4d20e,1776475301.06,combo_count,7,3,,,,3,,,,
9bf4d20e,1776475301.21,items_collected,7,1,weapon,,,,,,,
9bf4d20e,1776475302.79,player_hp_over_time,7,,,,,,189,200,,
9bf4d20e,1776475303.11,enemies_defeated,7,1,,,slime,,,,,
9bf4d20e,1776475303.11,combo_count,7,4,,,,4,,,,
9bf4d20e,1776475303.28,enemies_defeated,7,1,,,wraith,,,,,
9bf4d20e,1776475303.28,combo_count,7,5,,,,5,,,,
9bf4d20e,1776475304.25,enemies_defeated,7,1,,,slime,,,,,
9bf4d20e,1776475304.25,combo_count,7,6,,,,6,,,,
9bf4d20e,1776475304.25,enemies_defeated,7,1,,,slime,,,,,
9bf4d20e,1776475304.25,combo_count,7,7,,,,7,,,,
9bf4d20e,1776475304.25,enemies_defeated,7,1,,,slime,,,,,
9bf4d20e,1776475304.25,combo_count,7,8,,,,8,,,,
9bf4d20e,1776475304.25,items_collected,7,1,gold,,,,,,,
9bf4d20e,1776475304.26,enemies_defeated,7,1,,,goblin,,,,,
9bf4d20e,1776475304.26,combo_count,7,9,,,,9,,,,
9bf4d20e,1776475304.38,items_collected,7,1,buff,,,,,,,
9bf4d20e,1776475304.79,player_hp_over_time,7,,,,,,204,220,,
9bf4d20e,1776475305.14,enemies_defeated,7,1,,,orc,,,,,
9bf4d20e,1776475305.14,combo_count,7,10,,,,10,,,,
9bf4d20e,1776475306.36,items_collected,7,1,weapon,,,,,,,
9bf4d20e,1776475306.8,player_hp_over_time,7,,,,,,204,220,,
9bf4d20e,1776475308.05,enemies_defeated,7,1,,,skeleton,,,,,
9bf4d20e,1776475308.05,combo_count,7,10,,,,10,,,,
9bf4d20e,1776475308.24,items_collected,7,1,buff,,,,,,,
9bf4d20e,1776475308.81,player_hp_over_time,7,,,,,,204,220,,
9bf4d20e,1776475310.82,player_hp_over_time,7,,,,,,204,220,,
9bf4d20e,1776475310.91,enemies_defeated,7,1,,,orc,,,,,
9bf4d20e,1776475310.91,combo_count,7,10,,,,10,,,,
9bf4d20e,1776475312.82,player_hp_over_time,7,,,,,,224,240,,
9bf4d20e,1776475314.83,player_hp_over_time,7,,,,,,224,240,,
9bf4d20e,1776475314.91,floor_reached,8,8,,,,,,,,
9bf4d20e,1776475314.93,floor_curse_types,8,1,,none,,,,,,
9bf4d20e,1776475316.71,enemies_defeated,8,1,,,wraith,,,,,
9bf4d20e,1776475316.71,combo_count,8,1,,,,1,,,,
9bf4d20e,1776475316.83,player_hp_over_time,8,,,,,,224,240,,
9bf4d20e,1776475316.91,items_collected,8,1,potion,,,,,,,
9bf4d20e,1776475317.67,enemies_defeated,8,1,,,skeleton,,,,,
9bf4d20e,1776475317.67,combo_count,8,2,,,,2,,,,
9bf4d20e,1776475317.72,items_collected,8,1,gold,,,,,,,
9bf4d20e,1776475317.89,enemies_defeated,8,1,,,orc,,,,,
9bf4d20e,1776475317.89,combo_count,8,3,,,,3,,,,
9bf4d20e,1776475318.13,enemies_defeated,8,1,,,skeleton,,,,,
9bf4d20e,1776475318.13,combo_count,8,4,,,,4,,,,
9bf4d20e,1776475318.14,items_collected,8,1,gold,,,,,,,
9bf4d20e,1776475318.28,items_collected,8,1,armor,,,,,,,
9bf4d20e,1776475318.3,enemies_defeated,8,1,,,wraith,,,,,
9bf4d20e,1776475318.3,combo_count,8,5,,,,5,,,,
9bf4d20e,1776475318.84,player_hp_over_time,8,,,,,,239,240,,
9bf4d20e,1776475318.92,enemies_defeated,8,1,,,slime,,,,,
9bf4d20e,1776475318.92,combo_count,8,6,,,,6,,,,
9bf4d20e,1776475319.07,items_collected,8,1,weapon,,,,,,,
9bf4d20e,1776475320.58,enemies_defeated,8,1,,,wraith,,,,,
9bf4d20e,1776475320.58,combo_count,8,7,,,,7,,,,
9bf4d20e,1776475320.85,player_hp_over_time,8,,,,,,237,240,,
9bf4d20e,1776475322.85,player_hp_over_time,8,,,,,,237,240,,
9bf4d20e,1776475323.07,enemies_defeated,8,1,,,orc,,,,,
9bf4d20e,1776475323.07,combo_count,8,8,,,,8,,,,
9bf4d20e,1776475323.41,enemies_defeated,8,1,,,orc,,,,,
9bf4d20e,1776475323.41,combo_count,8,9,,,,9,,,,
9bf4d20e,1776475323.41,items_collected,8,1,gold,,,,,,,
9bf4d20e,1776475324.3,enemies_defeated,8,1,,,goblin,,,,,
9bf4d20e,1776475324.3,combo_count,8,10,,,,10,,,,
9bf4d20e,1776475324.86,player_hp_over_time,8,,,,,,236,240,,
9bf4d20e,1776475325.36,items_collected,8,1,armor,,,,,,,
9bf4d20e,1776475326.87,player_hp_over_time,8,,,,,,236,240,,
9bf4d20e,1776475328.02,items_collected,8,1,armor,,,,,,,
9bf4d20e,1776475328.88,player_hp_over_time,8,,,,,,236,240,,
9bf4d20e,1776475330.88,player_hp_over_time,8,,,,,,236,240,,
9bf4d20e,1776475332.89,player_hp_over_time,8,,,,,,236,240,,
9bf4d20e,1776475334.25,enemies_defeated,8,1,,,orc,,,,,
9bf4d20e,1776475334.25,combo_count,8,1,,,,1,,,,
9bf4d20e,1776475334.91,player_hp_over_time,8,,,,,,256,260,,
9bf4d20e,1776475335.42,enemies_defeated,8,1,,,orc,,,,,
9bf4d20e,1776475335.42,combo_count,8,2,,,,2,,,,
9bf4d20e,1776475335.47,items_collected,8,1,potion,,,,,,,
9bf4d20e,1776475336.91,player_hp_over_time,8,,,,,,260,260,,
9bf4d20e,1776475337.35,items_collected,8,1,potion,,,,,,,
9bf4d20e,1776475338.59,items_collected,8,1,weapon,,,,,,,
9bf4d20e,1776475338.92,player_hp_over_time,8,,,,,,260,260,,
9bf4d20e,1776475340.94,player_hp_over_time,8,,,,,,260,260,,
9bf4d20e,1776475342.87,floor_reached,9,9,,,,,,,,
9bf4d20e,1776475342.89,floor_curse_types,9,1,,no_potions,,,,,,
9bf4d20e,1776475342.94,player_hp_over_time,9,,,,,,260,260,,
9bf4d20e,1776475343.48,enemies_defeated,9,1,,,slime,,,,,
9bf4d20e,1776475343.48,combo_count,9,1,,,,1,,,,
9bf4d20e,1776475344.21,enemies_defeated,9,1,,,wraith,,,,,
9bf4d20e,1776475344.21,combo_count,9,2,,,,2,,,,
9bf4d20e,1776475344.21,items_collected,9,1,armor,,,,,,,
9bf4d20e,1776475344.26,enemies_defeated,9,1,,,goblin,,,,,
9bf4d20e,1776475344.26,combo_count,9,3,,,,3,,,,
9bf4d20e,1776475344.28,enemies_defeated,9,1,,,goblin,,,,,
9bf4d20e,1776475344.28,combo_count,9,4,,,,4,,,,
9bf4d20e,1776475344.94,enemies_defeated,9,1,,,orc,,,,,
9bf4d20e,1776475344.94,combo_count,9,5,,,,5,,,,
9bf4d20e,1776475344.95,player_hp_over_time,9,,,,,,257,260,,
9bf4d20e,1776475345.47,enemies_defeated,9,1,,,wraith,,,,,
9bf4d20e,1776475345.47,combo_count,9,6,,,,6,,,,
9bf4d20e,1776475346.2,enemies_defeated,9,1,,,wraith,,,,,
9bf4d20e,1776475346.2,combo_count,9,7,,,,7,,,,
9bf4d20e,1776475346.96,player_hp_over_time,9,,,,,,256,260,,
9bf4d20e,1776475346.96,enemies_defeated,9,1,,,wraith,,,,,
9bf4d20e,1776475346.96,combo_count,9,8,,,,8,,,,
9bf4d20e,1776475348.4,items_collected,9,1,armor,,,,,,,
9bf4d20e,1776475348.98,player_hp_over_time,9,,,,,,256,260,,
9bf4d20e,1776475350.99,player_hp_over_time,9,,,,,,256,260,,
9bf4d20e,1776475350.99,enemies_defeated,9,1,,,goblin,,,,,
9bf4d20e,1776475350.99,combo_count,9,1,,,,1,,,,
9bf4d20e,1776475351.09,items_collected,9,1,buff,,,,,,,
9bf4d20e,1776475352.99,player_hp_over_time,9,,,,,,256,260,,
9bf4d20e,1776475353.0,items_collected,9,1,armor,,,,,,,
9bf4d20e,1776475353.29,enemies_defeated,9,1,,,wraith,,,,,
9bf4d20e,1776475353.29,combo_count,9,2,,,,2,,,,
9bf4d20e,1776475353.29,items_collected,9,1,weapon,,,,,,,
9bf4d20e,1776475354.17,enemies_defeated,9,1,,,skeleton,,,,,
9bf4d20e,1776475354.17,combo_count,9,3,,,,3,,,,
9bf4d20e,1776475355.0,player_hp_over_time,9,,,,,,254,260,,
9bf4d20e,1776475357.01,player_hp_over_time,9,,,,,,253,260,,
9bf4d20e,1776475357.15,enemies_defeated,9,1,,,orc,,,,,
9bf4d20e,1776475357.15,combo_count,9,4,,,,4,,,,
9bf4d20e,1776475357.15,items_collected,9,1,buff,,,,,,,
9bf4d20e,1776475359.03,player_hp_over_time,9,,,,,,253,260,,
9bf4d20e,1776475361.04,player_hp_over_time,9,,,,,,253,260,,
9bf4d20e,1776475362.23,items_collected,9,1,weapon,,,,,,,
9bf4d20e,1776475363.05,player_hp_over_time,9,,,,,,253,260,,
9bf4d20e,1776475363.97,floor_reached,10,10,,,,,,,,
9bf4d20e,1776475363.98,floor_curse_types,10,1,,no_potions,,,,,,
9bf4d20e,1776475364.72,enemies_defeated,10,1,,,orc,,,,,
9bf4d20e,1776475364.72,combo_count,10,1,,,,1,,,,
9bf4d20e,1776475365.05,player_hp_over_time,10,,,,,,271,280,,
9bf4d20e,1776475365.54,items_collected,10,1,gold,,,,,,,
9bf4d20e,1776475367.06,player_hp_over_time,10,,,,,,271,280,,
9bf4d20e,1776475367.79,floor_reached,11,11,,,,,,,,
9bf4d20e,1776475367.81,floor_curse_types,11,1,,none,,,,,,
9bf4d20e,1776475368.74,enemies_defeated,11,1,,,skeleton,,,,,
9bf4d20e,1776475368.74,combo_count,11,1,,,,1,,,,
9bf4d20e,1776475369.02,enemies_defeated,11,1,,,goblin,,,,,
9bf4d20e,1776475369.02,combo_count,11,2,,,,2,,,,
9bf4d20e,1776475369.07,player_hp_over_time,11,,,,,,269,280,,
9bf4d20e,1776475369.42,enemies_defeated,11,1,,,orc,,,,,
9bf4d20e,1776475369.42,combo_count,11,3,,,,3,,,,
9bf4d20e,1776475369.42,enemies_defeated,11,1,,,skeleton,,,,,
9bf4d20e,1776475369.42,combo_count,11,4,,,,4,,,,
9bf4d20e,1776475369.42,items_collected,11,1,armor,,,,,,,
9bf4d20e,1776475371.08,player_hp_over_time,11,,,,,,269,280,,
9bf4d20e,1776475371.12,items_collected,11,1,gold,,,,,,,
9bf4d20e,1776475372.49,enemies_defeated,11,1,,,orc,,,,,
9bf4d20e,1776475372.49,combo_count,11,1,,,,1,,,,
9bf4d20e,1776475372.49,items_collected,11,1,potion,,,,,,,
9bf4d20e,1776475372.88,enemies_defeated,11,1,,,orc,,,,,
9bf4d20e,1776475372.88,combo_count,11,2,,,,2,,,,
9bf4d20e,1776475373.08,player_hp_over_time,11,,,,,,280,280,,
9bf4d20e,1776475373.7,enemies_defeated,11,1,,,goblin,,,,,
9bf4d20e,1776475373.7,combo_count,11,3,,,,3,,,,
9bf4d20e,1776475375.1,player_hp_over_time,11,,,,,,279,280,,
9bf4d20e,1776475376.23,items_collected,11,1,gold,,,,,,,
9bf4d20e,1776475377.12,player_hp_over_time,11,,,,,,279,280,,
9bf4d20e,1776475377.37,enemies_defeated,11,1,,,skeleton,,,,,
9bf4d20e,1776475377.37,combo_count,11,1,,,,1,,,,
9bf4d20e,1776475377.43,items_collected,11,1,buff,,,,,,,
9bf4d20e,1776475378.5,enemies_defeated,11,1,,,skeleton,,,,,
9bf4d20e,1776475378.5,combo_count,11,2,,,,2,,,,
9bf4d20e,1776475378.61,enemies_defeated,11,1,,,goblin,,,,,
9bf4d20e,1776475378.61,combo_count,11,3,,,,3,,,,
9bf4d20e,1776475378.61,items_collected,11,1,gold,,,,,,,
9bf4d20e,1776475378.73,items_collected,11,1,gold,,,,,,,
9bf4d20e,1776475379.12,player_hp_over_time,11,,,,,,277,280,,
9bf4d20e,1776475381.12,player_hp_over_time,11,,,,,,277,280,,
9bf4d20e,1776475381.75,enemies_defeated,11,1,,,skeleton,,,,,
9bf4d20e,1776475381.75,combo_count,11,1,,,,1,,,,
9bf4d20e,1776475381.82,items_collected,11,1,buff,,,,,,,
9bf4d20e,1776475383.14,player_hp_over_time,11,,,,,,277,280,,
9bf4d20e,1776475385.14,player_hp_over_time,11,,,,,,277,280,,
9bf4d20e,1776475385.52,enemies_defeated,11,1,,,wraith,,,,,
9bf4d20e,1776475385.52,combo_count,11,1,,,,1,,,,
9bf4d20e,1776475385.52,items_collected,11,1,potion,,,,,,,
9bf4d20e,1776475387.15,player_hp_over_time,11,,,,,,280,280,,
9bf4d20e,1776475389.16,player_hp_over_time,11,,,,,,280,280,,
9bf4d20e,1776475389.83,floor_reached,12,12,,,,,,,,
9bf4d20e,1776475389.85,floor_curse_types,12,1,,darkness,,,,,,
9bf4d20e,1776475391.17,player_hp_over_time,12,,,,,,280,280,,
9bf4d20e,1776475391.24,enemies_defeated,12,1,,,goblin,,,,,
9bf4d20e,1776475391.24,combo_count,12,1,,,,1,,,,
9bf4d20e,1776475391.36,items_collected,12,1,weapon,,,,,,,
9bf4d20e,1776475391.86,enemies_defeated,12,1,,,slime,,,,,
9bf4d20e,1776475391.86,combo_count,12,2,,,,2,,,,
9bf4d20e,1776475392.02,items_collected,12,1,weapon,,,,,,,
9bf4d20e,1776475392.51,enemies_defeated,12,1,,,wraith,,,,,
9bf4d20e,1776475392.51,combo_count,12,3,,,,3,,,,
9bf4d20e,1776475392.61,enemies_defeated,12,1,,,skeleton,,,,,
9bf4d20e,1776475392.61,combo_count,12,4,,,,4,,,,
9bf4d20e,1776475392.75,items_collected,12,1,armor,,,,,,,
9bf4d20e,1776475393.17,player_hp_over_time,12,,,,,,278,280,,
9bf4d20e,1776475393.38,items_collected,12,1,gold,,,,,,,
9bf4d20e,1776475395.11,enemies_defeated,12,1,,,wraith,,,,,
9bf4d20e,1776475395.11,combo_count,12,5,,,,5,,,,
9bf4d20e,1776475395.11,items_collected,12,1,weapon,,,,,,,
9bf4d20e,1776475395.18,player_hp_over_time,12,,,,,,277,280,,
9bf4d20e,1776475395.45,enemies_defeated,12,1,,,skeleton,,,,,
9bf4d20e,1776475395.45,combo_count,12,6,,,,6,,,,
9bf4d20e,1776475397.19,player_hp_over_time,12,,,,,,277,280,,
9bf4d20e,1776475398.04,enemies_defeated,12,1,,,goblin,,,,,
9bf4d20e,1776475398.04,combo_count,12,7,,,,7,,,,
9bf4d20e,1776475399.2,player_hp_over_time,12,,,,,,277,280,,
9bf4d20e,1776475399.54,items_collected,12,1,gold,,,,,,,
9bf4d20e,1776475401.12,enemies_defeated,12,1,,,orc,,,,,
9bf4d20e,1776475401.12,combo_count,12,1,,,,1,,,,
9bf4d20e,1776475401.21,player_hp_over_time,12,,,,,,277,280,,
9bf4d20e,1776475401.26,items_collected,12,1,gold,,,,,,,
9bf4d20e,1776475402.29,enemies_defeated,12,1,,,wraith,,,,,
9bf4d20e,1776475402.29,combo_count,12,2,,,,2,,,,
9bf4d20e,1776475402.58,items_collected,12,1,weapon,,,,,,,
9bf4d20e,1776475403.21,player_hp_over_time,12,,,,,,277,280,,
9bf4d20e,1776475405.23,player_hp_over_time,12,,,,,,277,280,,
